	reg	node1	node2	std	corr	std_null	zscore	T	T_null	T_zscore	Tn	Tn_null	Tn_zscore	MI_XY	MIC
3536	HOXA9	HOXB6	ID4	0.3295607808299479	-0.32368193527879724	0.17	2.535984787970199	0.45485890985607047	0.28	1.519590655042868	0.6494235155541195	0.41	1.4001037906059772	0.42984385396036284	0.8895201140157583
3537	HOXA7	HEYL	PBX1	0.4155378879882388	-0.10268110751226366	0.17	3.827059398027714	0.4965708526260688	0.28	2.0135631009094617	0.9136112117598549	0.41	2.835608732873744	0.434734312656611	1.042559127082495
3538	GLI1	BATF3	OLIG1	0.24958163452552484	-0.18224779065881924	0.17	1.2880833218769803	0.35108488973345353	0.28	0.6411447784835985	0.5700219695033848	0.4	1.0738136325224525	0.3241148972518628	1.035699135328692
3539	HOXA13	HOXB6	PBX1	0.27260814509684084	-0.4244553903440659	0.19	1.1535981517860663	0.45820321410897535	0.32	1.1193269641626866	0.5952930304654322	0.45	0.7844641945400799	0.816634855008302	1.5334169846195054
3540	RBPJ	BCL6	TEAD4	0.18344417519880546	-0.6215791266985924	0.18	0.05745613636490865	0.32489034839312114	0.29	0.3159875204157372	0.40342308850855835	0.44	0.2234127477429674	0.3900087416179234	1.1838220926236063
3541	GLI1	EBF1	NR5A1	0.21171358785054295	-0.5781318589987688	0.17	0.6403448016420192	0.330989719084112	0.27	0.5162226412373719	0.41966968219276257	0.4	0.11142419602884532	0.466909087699674	1.3544305325587005
3542	PPARG	MSX1	ZNF423	0.34301880683049596	0.8766239147566661	0.18	2.6296166526809066	0.6517680507398782	0.28	3.6674871078105284	0.6700153160831674	0.41	1.6000085682079705	0.40946052542564404	0.7438305897922919
3543	HOXB5	IRX1	POU4F1	0.4863781935479288	-0.8438633082564865	0.19	4.307822658076554	0.7364603162696302	0.31	3.8228266864949982	0.7258145836939098	0.45	1.4230206868867936	0.7716742843749729	1.332582682346644
3544	TEAD1	DLX5	HESX1	0.25311225981407953	0.8054897689585261	0.14	2.1417755272997567	0.4189193209450436	0.23	2.172800115718836	0.37199649384764033	0.35	0.1510615383480742	0.22707134920203864	0.43913720857920113
3545	HOXA9	DMRT1	GATA2	0.44868227258414345	0.9603467128696991	0.16	5.536398646055958	0.7762193795216699	0.26	5.723124469668512	0.5809712146650261	0.38	1.4365746593391606	0.32998399086969576	0.576507322821596
3546	USF2	EGR1	OLIG2	0.20180162073101743	0.39548739896470625	0.19	0.18862141869897872	0.3513118196009031	0.3	0.4726509677377108	0.4918295834054467	0.44	0.2749125531642473	0.36519723525867676	1.1863698179287234
3547	TEAD1	KLF5	POU4F1	0.2458230128437841	0.4367994933196052	0.19	0.8202005374857405	0.47523303187173926	0.3	1.4841353576864702	0.6026210216301453	0.43	0.9562300775389924	0.49104500609298896	0.9382490482418819
3548	HOXA9	GATA2	HOXB8	0.45961218936265974	0.9764062984877113	0.17	4.416867945000339	0.6152369128883632	0.28	3.082890702229423	0.6173969136786743	0.39	1.349532443596317	0.4240450119933423	0.9774562838794636
3549	HOXB8	HMGA2	HOXA3	0.46181447679316195	-0.762364368431484	0.19	3.484375833320027	0.9212532498432122	0.3	4.9891445682748286	1.124717693551788	0.44	3.7988685378294567	0.873510628559504	1.4349224036229011
3550	FOXC1	ID4	PPARG	0.4970199943883792	0.5644229760693023	0.18	4.835789975129881	0.7925528898345701	0.29	4.934694807669121	0.9036034959602897	0.44	2.9178984628912854	0.46539976154016305	0.942387189238231
3551	HOXA3	GATA3	HOXA9	0.30542676221615694	-0.40538005440286495	0.19	1.5964628798618903	0.604442584670723	0.31	2.5235498808870624	0.793392957762082	0.45	1.7942601209311009	0.5334825556468297	0.7141566612129746
3552	FOXC1	KLF8	LHX6	0.21519461313834876	0.9016492427457543	0.17	0.646370497010381	0.3626316477793954	0.27	0.8631802505216987	0.3191568856865912	0.42	0.519573496233621	0.5629204384079722	1.2696312492448718
3553	ESR1	OLIG1	WT1	0.28200293069046833	0.6861145788698749	0.18	1.669834671163789	0.4347299905098996	0.29	1.3488861649961752	0.7636166925761181	0.42	1.9507421503027533	0.5502467302744192	1.2268857238889104
3554	STAT2	IRF6	STAT4	0.21291801471425453	-0.5354008663659108	0.16	0.9157393966219548	0.33831974881503113	0.27	0.6972201410394974	0.3073596882389489	0.38	0.4646587424605739	0.45000153453815983	1.1906891593981643
3555	MSX2	ARNT2	ETV1	0.33471014385388265	0.40999916034615114	0.16	3.0399606734533524	0.6049788851267528	0.26	3.356457703215667	0.8646392346563028	0.37	3.26641180408267	0.31275263400108066	0.5970006526547311
3556	HOXB5	EGR1	HOXA13	0.35138827269695855	0.7536531526995343	0.16	3.5113855175406723	0.598124054578478	0.26	3.4980670898481154	0.8028476739899144	0.37	2.82421437365892	0.3610693888830836	0.7268294774833364
3557	MEIS1	PAX5	TEAD4	0.13274832382614585	-0.19410473519412497	0.17	0.5449950863226742	0.1826352940003113	0.27	0.7782869554494973	0.3532388540361229	0.4	0.2532823910108573	0.4589603719469868	1.188340474953582
3558	SRY	MIXL1	OLIG2	0.20800851250596714	-0.2736664792887138	0.17	0.628001795929572	0.2754915902985755	0.28	0.043912666488793176	0.4544242686913691	0.42	0.20485830867838536	0.3653649087539077	1.010431669371378
3559	STAT2	IRF6	JUND	0.40000373514970294	-0.7488845826456438	0.15	4.481739280729913	0.6218127644822559	0.25	3.89630681661791	0.7611530077286917	0.37	2.6152008916807454	0.3339352301878682	0.9107783770009505
3560	GLI1	OLIG2	TBX2	0.15644273060084998	0.23527107664900385	0.16	0.061631520535268464	0.25525773965417	0.25	0.053908022139359024	0.4496653133420603	0.37	0.5596377801209842	0.3106739194130381	0.8998038443062861
3561	TP53	EGR2	SOX18	0.16810225915765656	0.461327077943581	0.18	0.17495840204587726	0.25861732264383197	0.28	0.1873731192217005	0.3393603155794658	0.42	0.45792457675361686	0.5393993827262946	1.5318502218958687
3562	RELA	EGR1	ESR2	0.14662893247025663	-0.06392902353440034	0.16	0.21661334208318925	0.18658053850902445	0.27	0.8131287933437166	0.32467220544175834	0.37	0.2894877990502596	0.26054334986592975	0.9586735112158462
3563	EP300	KLF1	MECOM	0.1731938191633447	0.13870309764932384	0.18	0.11083194303637056	0.26220596679510266	0.29	0.2704693412814548	0.4168745808892176	0.44	0.13943716275163093	0.578230581062789	1.217196370874173
3564	RELA	FOSB	GLIS3	0.17132702602197514	0.03168591981636646	0.16	0.1879625518789611	0.3201769765252632	0.26	0.6024863583444109	0.5164844811524278	0.37	0.9188005355931591	0.30797480750174966	0.9199921287643869
3565	SOX5	EOMES	SOX15	0.29682659508566345	0.5082814597710029	0.14	3.564443625625954	0.5365891460147609	0.22	4.413702751916631	0.7023043900065193	0.32	3.3261336687707392	0.2405025807269503	0.5411370657022423
3566	POU3F2	EGR2	HOXA2	0.24049163370238807	0.7377072732622395	0.19	0.7778527374866585	0.4666528358492459	0.31	1.4419310724443357	0.48912594752385896	0.46	0.1570037020438978	0.5165826772062183	1.4364666284774468
3567	FOXC1	PBX3	TEAD1	0.21622305460424132	0.17292581728128406	0.19	0.37791578716573554	0.39319723264235473	0.3	0.8600859384055902	0.6367801015920076	0.45	1.0643592734947873	0.6325388199927113	1.1256378517513705
3568	JUN	FOXD2	LEF1	0.264822071685869	-0.45977538842104976	0.16	1.584394945212743	0.43521259110699384	0.27	1.366510292478592	0.4667821348546233	0.39	0.41847454954198937	0.313791223744754	0.8285441065731782
3569	MSX2	HEY1	ZEB1	0.18842110673728132	0.4896660138961111	0.13	1.1684169414631331	0.33209514240216453	0.21	1.4111381801766318	0.512647494612648	0.3	1.6371705579452491	0.12847441318847252	0.42352004358356554
3570	LMX1B	HOXB7	MEIS3	0.3052880563880234	0.47991105178963545	0.16	2.508461429255458	0.5413319478348545	0.26	2.8991282048834752	0.6638770680022432	0.39	1.6660902567672577	0.3892594951748718	0.6550174018686232
3571	FOXP1	EGR3	ETV5	0.15483747330602524	-0.012172965699383807	0.18	0.41147933291091704	0.22962104676093054	0.29	0.5822669480693273	0.39939652748211474	0.43	0.18903826429020992	0.310979101231013	1.121037363451563
3572	HOXB3	EBF1	HOXB6	0.38240397832650236	0.1780568475825337	0.2	2.587945885631565	0.5764144152341076	0.32	2.1182866082417537	0.6534708507242311	0.48	0.8385406929284056	0.6106843434174358	0.8306855650513785
3573	IRX5	ALX4	HOXB8	0.3664290595214695	0.9415532950339673	0.17	3.8418078983864095	0.605170514461998	0.27	3.9775866317759614	0.46343946418156357	0.4	0.4352364060246168	0.34041334946177404	0.6734622369971386
3574	SMAD4	MYC	TBX21	0.14172870634632212	0.5891747990082012	0.13	0.2572119590443827	0.23156626545362857	0.21	0.2762530178896408	0.22358626952703053	0.3	0.6078439303645722	0.1865729442108699	0.6593163035368863
3575	TP53	EBF1	EGR3	0.22632682076569688	0.5749752808535239	0.17	0.9463160208681498	0.36261097050364954	0.27	0.9245314631723491	0.41987661580267366	0.41	0.06298033125086057	0.4677785439208022	1.206491052381145
3576	HOXA2	BHLHE41	HOXB8	0.5298130319152318	0.9104143760165713	0.17	5.453497742353035	0.6633303420301446	0.28	3.330486597753625	0.957447254158879	0.42	2.7280792055848555	0.403377344516187	0.8934438047777786
3577	ESR1	OLIG1	PAX5	0.34148366048142126	0.07753378188709832	0.18	2.7339370988437963	0.5692957106876253	0.29	2.6963669468269824	0.5438081399344021	0.43	0.7058071271286558	0.49327578086556034	1.2304231654963549
3578	AR	CDX2	SIX5	0.07494960157090938	0.6079493639422333	0.16	1.4017023529880197	0.11504004840767446	0.26	1.4353029434354152	0.13481409544838652	0.37	1.4292625510404064	0.3131896020903935	0.7595876501765804
3579	HOXB5	GLI2	HOXB8	0.49241778818080406	0.8966418815098207	0.19	5.064847800832961	0.687543528713666	0.31	3.6022203506657244	0.8228040291409311	0.45	2.181038817360758	0.6248883734980026	1.0277268681663707
3580	SRY	HOXA3	NR2F1	0.10638700240390131	0.6363290088064405	0.17	1.1668474647456468	0.1584223643984184	0.28	1.2725834801350533	0.21266121314276054	0.41	1.3940613961552135	0.41486021217141067	1.189902490901836
3581	CEBPG	PPARG	STAT4	0.15901207119698768	0.1879560911808682	0.18	0.2835266929346599	0.19474416002245665	0.29	0.7941780880091616	0.34792866330147776	0.42	0.35509457266319494	0.27873418072626155	1.0097356819893792
3582	REL	BCL6B	GATA1	0.2525228315044471	-0.5332026627918481	0.17	1.2802107685042183	0.43409282091578616	0.28	1.4142539259024467	0.5179394961309352	0.41	0.6122365406374797	0.4649560910300714	1.2530990585083956
3583	TP53	ETV1	PPARG	0.3049495894307857	0.14954937205761812	0.18	1.857281089642134	0.4615013384950237	0.29	1.4372826897991373	0.9194148094057626	0.42	2.6778589263847365	0.44684930531077427	1.0886437930152915
3584	HOXB8	GLI3	HOXB1	0.2573610690198198	0.7275114764535183	0.16	1.618636014118568	0.43285518857358685	0.26	1.631998663457061	0.4283493095713373	0.37	0.34430189724371546	0.304097360962444	0.6439423981921357
3585	WT1	NR1I2	NR2F2	0.36490886602997247	-0.8840358682146282	0.17	3.055470435635472	0.5173748848620057	0.28	2.251162732428134	0.6013493112221804	0.41	1.1585736819952999	0.34585493460107175	0.9888608502255045
3586	STAT5B	KLF1	TBX1	0.11752338953104749	0.6108664227825604	0.16	0.6932947772917165	0.16808581406088985	0.27	0.9541653570799484	0.2564442811456553	0.4	0.8005097515651509	0.37874381451470995	1.1261201012941702
3587	AR	TAL1	TWIST1	0.3714189671618783	0.9181491658187702	0.17	3.308882196254847	0.5217074430905566	0.27	2.3665042996871897	0.5489979626512111	0.39	0.9521028444046199	0.46262035764194787	1.0839977378627172
3588	ALX1	IRX1	NKX3-1	0.23163096452068022	0.6351656935482127	0.19	0.6059481843665407	0.4499945901023663	0.3	1.3055662737791658	0.5380569816692082	0.45	0.4816164526786271	0.5647613003718956	1.3272188251084631
3589	POU3F1	DLX2	JUN	0.23948363054597263	0.3980242726001649	0.14	1.7849097310145063	0.415795312024696	0.23	1.90988407656329	0.5379655162472572	0.34	1.3582557088374905	0.21511916286235033	0.6756155020268202
3590	TEAD1	BCL6B	KLF4	0.16773185013645914	0.22357121972193994	0.17	0.03305978386674714	0.26622363322073817	0.28	0.11959754259202296	0.4550494818134396	0.41	0.2405737499447179	0.5039662317580262	1.1352666318370184
3591	NFKB1	HOXA7	WT1	0.21884536441005595	0.13993732703035758	0.19	0.42637156471839416	0.3481944327551769	0.31	0.3344399928182604	0.6038625967037774	0.47	0.7205174304399496	0.5247809948183599	1.3834167973139633
3592	SMAD1	EGR1	NR5A2	0.14032637261256994	0.625674803987846	0.18	0.6631934780830359	0.22926282464550607	0.28	0.5087418487605889	0.25695247128451326	0.42	1.053715210195921	0.3418704538925663	0.9926946694607515
3593	MAFB	HOXA2	SIX3	0.4589912135715048	-0.8631774239392422	0.21	3.1588938401819586	0.7064790907251559	0.34	2.754412305614404	0.7823503302615231	0.48	1.5294043288161587	0.7442532937157531	1.2087913061548812
3594	HOXA5	HOXB8	PBX1	0.4671066998564953	0.6638169671433828	0.18	4.355222817371593	0.8575686058645535	0.29	4.817001921642156	0.9576351984400198	0.43	2.7795680435245624	0.5922785581618086	0.9780231401633777
3595	PPARG	GATA1	ID4	0.34748982218619334	0.8453452896209974	0.17	2.6159509609396494	0.6346602100793562	0.27	3.2249070297289	0.5702337714349883	0.39	1.0719285461725172	0.37232944016301817	0.819644830461971
3596	TP53	NFIX	POU4F1	0.38215516860234156	0.6532071067192688	0.16	3.692705629903381	0.7620844623861368	0.25	5.211123819051851	0.9971695916830239	0.38	3.79285673261386	0.29208136008842045	0.7313518667587782
3597	POU4F1	EGR2	TEAD4	0.13465273762998592	-0.39677417753667166	0.19	0.8049494402879308	0.21593395298401852	0.31	0.7464128947330605	0.4163353305499822	0.44	0.14037701161473556	0.45501369214033716	1.4163817379012964
3598	HOXA9	CEBPA	IRX1	0.406251937849199	-0.8520408961740756	0.16	4.010356447491027	0.6919313827586138	0.26	4.165852431933095	0.561733633653823	0.39	1.0573395177748448	0.4012084051721554	0.750393268253482
3599	SRY	CDX2	PPARG	0.15111048878267158	0.6081894068176343	0.18	0.4007409384576886	0.27866383627663005	0.29	0.09127304065104146	0.4318012971230494	0.42	0.061025248089311215	0.4547982476018273	1.0418115868857254
3600	USF2	CEBPD	EGR1	0.23870023732444068	0.45998971875655864	0.17	1.1485284875607535	0.32123708602850776	0.28	0.4188007751527476	0.5089400028046906	0.4	0.6671255576157417	0.38530087445228256	0.9626493705344381
3601	MEIS1	HLF	NKX2-3	0.5415315074778438	0.828013780959285	0.19	5.1361982928157	1.0030783224515454	0.3	5.889502303458499	0.919278219578437	0.43	2.790220783911719	0.557729039743073	1.0386457026486986
3602	PBX3	HOXA3	HOXB2	0.48197816561930784	-0.9172968512732852	0.2	4.602194749427634	0.8718705399519224	0.31	5.686047432940481	0.9154715204763546	0.45	2.711916277559718	1.0192403606860392	1.185963783257368
3603	EP300	EGR1	HOXA5	0.1363165620413997	-0.3764443509288888	0.17	0.556230919475028	0.2026007850089202	0.28	0.7479102470033326	0.35020791422255204	0.42	0.4129348035336316	0.5069073494317733	1.2446081458722387
3604	GLI2	NR2F2	SIX3	0.30287977009928424	0.6583304533541515	0.19	1.599202130983043	0.5104100740389054	0.3	1.7477545650116304	0.8037592748989746	0.45	1.8134716152915833	0.483840859150547	0.8099127196377336
3605	WT1	FOXC1	HOXA9	0.37209600752126853	0.8446755855840774	0.19	2.7979727112130877	0.6584533940733457	0.31	3.3006000027661826	0.7659235342895823	0.43	2.028767555716988	0.7826315326912305	1.5854266878041519
3606	HOXA2	HOXA9	PBX1	0.42614890520775406	-0.9583240113709869	0.2	3.153781223678032	0.6031772876093708	0.31	2.473490292777325	0.5006685845049086	0.46	0.21469940468809837	0.7127356384805634	0.9962892537311405
3607	HOXA7	CEBPA	OLIG2	0.3061267776275066	-0.8606846062243015	0.16	2.4475076093872303	0.40710176623420113	0.26	1.4542551816036768	0.6699900130312058	0.39	1.7037202257678508	0.40669217336737473	0.8456003991929699
3608	NFKB1	EGR2	TBX1	0.14698857082644626	-0.59292117772546	0.18	0.570220241792227	0.2308511722987845	0.29	0.6163968688827158	0.38752176351467593	0.42	0.21292923836762923	0.5043772968710618	1.2462443236570295
3609	GFI1B	ERG	MEIS1	0.36500300932155144	-0.9798201009704837	0.18	3.0301454597870228	0.5860760070907636	0.28	3.0862298599584204	0.37191982957842606	0.42	0.286110800467103	0.5068779790035984	0.9287857431305926
3610	SRY	SCRT2	TP63	0.1418230542923212	-0.2499711908120356	0.17	0.4923945135130653	0.19572948993153194	0.27	0.7854203001621893	0.2810329755115184	0.4	0.7760394507738353	0.29139946307980447	0.8232996952282279
3611	IRX1	HOXA9	ID4	0.3404094374634481	0.6454236489101312	0.18	2.2849800168644387	0.5634868624068705	0.29	2.131844992635655	0.919248351108541	0.41	2.686675820644587	0.4894350142144819	1.0427522465441608
3612	PPARG	ID4	ZNF423	0.5568325566307347	0.9762688068190547	0.18	6.296953284421223	0.8282885237004025	0.28	5.494326235051145	0.7206431504407549	0.42	1.8186980618311326	0.6255200073986016	0.9000545955563406
3613	HOXA7	MEIS2	PBX1	0.4866456457000293	-0.2322555670687885	0.18	4.906236750672995	0.6233588932568764	0.29	3.367707060095379	1.0142699325543831	0.44	3.3428889876324037	0.5304907360616204	0.9749190034789277
3614	TLX2	AR	RHOXF1	0.28177921588721194	0.8317679022132037	0.19	1.4392943480686011	0.544553243609252	0.3	2.3102903453776857	0.530774070539815	0.45	0.4698950808487659	0.3596635805863446	1.0946031899323674
3615	ENO1	EGR3	GLIS3	0.23856068130659033	-0.7203184256642126	0.17	1.1927839669085036	0.40968503153535196	0.28	1.2786795030583669	0.5986841344849378	0.41	1.152491109089984	0.5117042976974702	1.389980635566983
3616	HOXA2	MEIS2	SIX3	0.4323855551323766	-0.977380378536275	0.18	3.8644958273004337	0.7234755490472682	0.28	3.923163064760478	0.546083281595863	0.42	0.7552879748555026	0.5025296486436748	0.8149041351483004
3617	EP300	HOXB8	TP63	0.3796779088643973	-0.9689136317461563	0.19	2.8461094281121446	0.5139047620042418	0.31	1.7530447868805783	0.5505352181545318	0.44	0.5828329434378523	0.6218379423625788	1.3015746146359324
3618	SRY	GATA1	HOXA3	0.102216249484647	0.7110304363648045	0.19	1.4178139200645057	0.17862517961674218	0.3	1.0831057115611484	0.17204198195767084	0.43	1.4884464155548278	0.6009126446164004	1.4536377174075263
3619	LMX1B	FOSL2	HOXB8	0.2835422934669625	0.8485808293363883	0.16	2.409428577207557	0.35581195027899015	0.27	0.974356061945456	0.6164852062771704	0.39	1.5362769250734571	0.3328773640162872	0.6549951736912907
3620	KMT2A	EGR1	WT1	0.3257766347892442	-0.004904712296085997	0.17	2.3099196815104173	0.416179517980815	0.28	1.2207870797864326	0.7714129188696837	0.4	2.1294338289284798	0.42222739711728474	1.0767192134980728
3621	HOXB3	NR5A2	TAL1	0.32246163835046565	0.09871508555972008	0.19	1.9955604517744712	0.5038622311183301	0.3	1.796727454671997	0.9136636511405687	0.45	2.6043551093094606	0.6691553353963688	1.3236770175700623
3622	FOXC1	HOXA3	PRRX1	0.2742882585781545	0.33292569711993636	0.17	1.698655612711216	0.4805557228041637	0.28	1.9687122084751216	0.748066518921648	0.42	1.9465305851053452	0.308112964348616	0.9126346739288764
3623	FOS	KLF4	NR5A2	0.29243700330457395	-0.639411655356769	0.18	1.7046999480447451	0.560920226128258	0.29	2.369473910642071	0.7926248345059963	0.43	1.977456850900474	0.47037276381928717	0.9721434246356773
3624	PAX7	EPAS1	MAFB	0.31575356784707986	0.4136653538787613	0.18	2.096843618475007	0.561068695727277	0.29	2.5133170617824647	0.8702258515412362	0.42	2.495325230663769	0.6101106248222359	1.4824630429145205
3625	SIX3	EGR2	NKX3-2	0.31385583548299395	0.9038121737220117	0.17	2.1939273360758507	0.5538623172731834	0.28	2.5343596566317474	0.5385047665864873	0.39	0.8693621463370836	0.31136064686147646	0.4864585797297418
3626	EP300	AR	HOXB3	0.0937245206620814	-0.6805848950946017	0.2	1.5651291090319843	0.1595754378314176	0.33	1.4036010009902529	0.22236781543523332	0.46	1.2548722253320288	0.7961372433047229	1.7476364516853313
3627	STAT5B	GATA2	NR5A2	0.30505000991594705	-0.3821666244442479	0.16	2.359481271549554	0.5037747949698946	0.26	2.327682415770503	0.5121244787202848	0.39	0.7227983716597662	0.39746744447694216	0.9457263298150571
3628	CEBPA	BHLHE40	FOSL1	0.2545601218825128	0.5250909160265822	0.13	2.4259032734107544	0.47118355730185635	0.22	2.8125795422374384	0.7186231379864667	0.31	2.726435542950456	0.23927002104685213	0.5702287272040727
3629	HOXA5	MEIS1	MEIS2	0.42608001687673014	-0.806733029140241	0.19	3.6083907468578174	0.7491151927749378	0.3	3.9777969089491423	0.6252084048488147	0.44	1.1194184329915808	0.5903768669296099	0.9352476595965222
3630	AR	CDX2	MYC	0.24992306785150034	-0.199416334637055	0.13	2.4598384833297855	0.37681956253089866	0.22	1.858430547636432	0.6089664566377486	0.3	2.7316636325113763	0.2115019736931818	0.543949571534275
3631	RELA	GLIS3	JUND	0.13274375165910574	-0.136580475540842	0.15	0.3134028226240616	0.17544173746346114	0.24	0.7338981908266768	0.29590115895779645	0.35	0.3900061140683513	0.21359213934108334	0.5933650168143898
3632	MEF2C	BCL6B	MYF6	0.35899481155549146	-0.6949110269923023	0.16	3.3242384061562418	0.6726672737043927	0.26	4.638226486666443	0.7512863206495353	0.37	2.569520439083147	0.2748289531980208	0.5517577804637228
3633	FOXK1	GLIS3	SOX8	0.3299890706025286	0.8185896143407944	0.18	2.480904752187343	0.6499711566405475	0.28	3.6873638825585413	0.7589845096621994	0.41	2.1776314415987676	0.4877723712547404	1.2102497584260514
3634	TEAD3	EGR3	FOXC1	0.3545535398531873	0.7395651372004054	0.18	2.6004912969598464	0.6232647877724302	0.28	2.9052638214219915	0.7547251187902937	0.41	1.8977671782969672	0.5663705655643914	1.4710074663537056
3635	LMX1B	HOXB3	TEAD1	0.40161637125732125	-0.8260565846869458	0.19	2.955567525448773	0.7533204864384766	0.3	3.9113339972651513	0.9352618803656636	0.46	2.469595780064077	0.6572413075295866	1.3715039038770773
3636	PPARA	GATA1	IRF6	0.263565776816122	0.5128442018382163	0.19	1.0223154059579587	0.42349020246553204	0.3	1.0197474478098394	0.6469969844739012	0.44	1.0705753068414008	0.78426916270107	1.5830594505770015
3637	POU4F2	HOXB7	OLIG2	0.2338726893540507	0.8463114893300911	0.19	0.6345712375093145	0.3065920997628009	0.3	0.058137623072105356	0.40751324700030267	0.44	0.1798601082340951	0.6012539067836791	1.418361432299014
3638	HOXA9	EGR2	HOXB6	0.23038065570152513	-0.04412056514792156	0.19	0.6349359208328107	0.3251000047659365	0.3	0.23374298257144419	0.6255576149310893	0.44	1.132321546784065	0.6048534508424557	1.2731778919698677
3639	HOXA9	HOXA2	POU4F1	0.389736499473682	-0.9946549642292987	0.2	2.682958269497692	0.6190858594107613	0.31	2.6810485311182557	0.451817600870851	0.44	0.06486004391015218	0.6832515304498843	0.9329614569585867
3640	HOXA3	HOXA9	HOXD8	0.33144335984830325	-0.767436680173639	0.15	3.40435843806475	0.5422249145328382	0.25	3.260170586294766	0.7639946522775061	0.35	3.049983398805372	0.3896068623903557	0.48324141403515375
3641	PBX3	HOXA3	MEIS2	0.4172635068663713	-0.6639305521393605	0.19	3.2073640174602156	0.6680939077795875	0.3	3.0553643108686868	0.6115758979734074	0.43	0.9818521452555129	0.5625736326613398	1.0228758266927405
3642	MEIS1	GLI2	HOXA13	0.4007520780257474	0.840661404005844	0.19	3.3827866207297963	0.7572883722125396	0.31	4.024393586132898	0.9043753932099543	0.46	2.6305062580910517	0.5657230706365195	0.9939925400493634
3643	E2F4	AR	GATA3	0.1361419842610722	0.051781147217720376	0.19	0.8151764260836365	0.1740162605943718	0.31	1.2537640442806601	0.307494212723328	0.45	0.784433026480058	0.3975159625446567	1.228255681524868
3644	NR1H4	FOXO1	NR4A3	0.24154569547354038	0.5772962099780627	0.16	1.464839945258902	0.3029648052336362	0.25	0.5491910338988032	0.5258145836939114	0.36	1.1088013071162497	0.31694879736015347	0.9464085111898757
3645	PAX7	GATA1	MAFB	0.3270561835068297	0.83304158347436	0.17	2.5967641809094695	0.5008100227681973	0.27	2.176654181987163	0.48893060248384357	0.39	0.5634989256568984	0.5144660255509752	1.4581285095820786
3646	RELA	DLX2	NFATC4	0.18976513023585465	0.5919535244850855	0.14	0.8371742947401523	0.29696259949180304	0.23	0.6853457527142768	0.4651274942463832	0.33	0.8196546160129914	0.19726869165512984	0.7237800807403141
3647	SRY	GATA1	MEIS1	0.2359864599828864	-0.015141806940200505	0.2	0.52221659396187	0.39992823912324726	0.32	0.6836496493978752	0.7150584504727817	0.46	1.4748522277056886	0.5627038917401714	1.3753511264161316
3648	REL	SIX3	TWIST1	0.48638638031359493	-0.7895141307587522	0.2	3.822569958165621	0.8162035869325954	0.32	3.90603397760524	0.9434660531527892	0.46	2.3858392774902026	0.5971812978909536	0.8118767118154318
3649	MEIS1	HOXA7	HOXB5	0.6151128365520737	0.022372617956835324	0.21	4.830876042227403	0.7797760493289709	0.34	3.1268890726106675	1.4049594417778324	0.5	3.8306095024338633	1.0520687588839293	1.2452544054996264
3650	HOXB3	HES1	SIX3	0.45902831937653005	-0.8728517227111644	0.18	4.543225666935782	0.6391833448082289	0.29	3.2825446140386583	0.7946625534527101	0.41	2.3794355990222718	0.4462339183120605	0.8644359684583924
3651	AR	AHR	ESR2	0.2771419277204356	0.8859551155783547	0.15	2.351278660943724	0.5110781255484038	0.25	2.876343363805975	0.4663120603895714	0.37	0.6799631002734122	0.2491674989748094	0.7278245557637528
3652	HOXA2	HOXB8	MEIS3	0.45761098483120133	0.9314265714355248	0.16	5.552242087956253	0.5652616408577443	0.26	3.3428038939680373	0.8288375691614203	0.37	3.1274953858349646	0.3616613434491902	0.7248458392835144
3653	RBPJ	AR	NR2F2	0.19141120501842543	-0.06890318667555771	0.19	0.021556348818468306	0.2656648625688316	0.3	0.3002624293765241	0.4884509712473135	0.44	0.25862911903476393	0.4033202164285261	1.3773958699440452
3654	RELA	EGR3	VDR	0.21592807480802603	0.4912606908513091	0.16	0.9397738215514259	0.34422154856049647	0.27	0.7424532546050175	0.48719740049152627	0.39	0.5834966987582602	0.3994458924008626	1.1555690667625336
3655	MEIS1	GLI3	HOXB3	0.2727066137681867	-0.6079252635579977	0.17	1.6744469841224463	0.5013042537520129	0.27	2.1520341856917202	0.546951237480926	0.4	0.8194145197338621	0.7009179959226675	1.1733234448322407
3656	PBX3	HOXA5	HOXB2	0.541316029149227	-0.9302352388197024	0.2	4.687023266884955	0.8831335928945401	0.33	4.718855685110195	0.6850804199761686	0.47	1.213623157254821	1.1109621560836977	1.175547914749258
3657	ATF3	CEBPE	CREB5	0.24064486463589438	0.02526418506459779	0.17	1.1113121366519163	0.30103386431006385	0.28	0.1961641157857357	0.5251978743843062	0.4	0.7733889796132568	0.4780314072277134	1.2129946101382942
3658	HOXB8	HOXA13	PRRX1	0.2982211313852654	0.7030483480217155	0.16	2.33397021785929	0.4678167602188019	0.26	2.12910457058839	0.7945067654539821	0.38	3.0475578758414636	0.2291335877583669	0.5521563338031714
3659	MYF6	PBX1	SIX5	0.22491134875287802	0.3560338089170354	0.17	0.9467115046016873	0.3673242298609505	0.27	1.0145076227998735	0.5177088393382516	0.39	0.7863500594038323	0.4438792189533589	1.1819429597858595
3660	FOXC1	LMX1B	NR2F2	0.41523162840291744	0.7004801460667507	0.16	4.4216706121773885	0.6871398662271175	0.26	4.380069949730651	0.7301249653149693	0.38	2.1421624847700227	0.39212051316173646	0.8681480158266344
